Cluster ID,confidence_score,﻿Id,id_2,Source,Account_Name,Billing,Industry,canonical_Id,canonical_id_2,canonical_Source,canonical_Account_Name,canonical_Billing,canonical_Industry
228,0.98861074,2379,2115_CV,_CV,"CBRE Group, Inc.",CA,Consulting,b'2379',b'2115_cv',b'_cv',"b'cbre group, inc.'",b'ca',b'consulting'
228,0.98861074,2380,2116_CV,_CV,"CBRE Group, Inc.",TX,Consulting,b'2379',b'2115_cv',b'_cv',"b'cbre group, inc.'",b'ca',b'consulting'
2855,,2381,2117_CV,_CV,CBS,NY,Media,,,,,,
2856,,2382,2118_CV,_CV,CBS Studio Center,CA,Recreation,,,,,,
2857,,2383,2119_CV,_CV,CCAC Central Region,Ontario,Healthcare,,,,,,
2858,,2384,2120_CV,_CV,CCAC- Central East,Ontario,Healthcare,,,,,,
2859,,2385,2121_CV,_CV,CCAC- Champlain,Ontario,Healthcare,,,,,,
2860,,2386,2122_CV,_CV,CCAC- North East,Ontario,Healthcare,,,,,,
2861,,2387,2123_CV,_CV,CCAP Cables,Quebec,Media,,,,,,
2862,,2388,2124_CV,_CV,CCC Information Services,IL,Technology,,,,,,
2863,,2389,2125_CV,_CV,CCCC first habour consultants co.ltd.,TJ,Other,,,,,,
2864,,2390,2126_CV,_CV,CCED,Masqat,Chemicals,,,,,,
2865,,2391,2127_CV,_CV,CCL Label,Ontario,Chemicals,,,,,,
2866,,2392,2128_CV,_CV,CDC - Center for Disease Control - OCONUS Sites,GA,Government,,,,,,
2867,,2393,2129_CV,_CV,CDG59,Nord,Other,,,,,,
2868,,2394,2130_CV,_CV,CDI Business Solutions,PA,Consulting,,,,,,
2869,,2395,2131_CV,_CV,CDM Smith,MA,Construction,,,,,,
2870,,2396,2132_CV,_CV,CDW - UK,London,Wholesale & Retail,,,,,,
2871,,2397,2133_CV,_CV,"CDW Technologies, Inc.",WI,Technology,,,,,,
2872,,2398,2134_CV,_CV,CEA Technologies,ACT,Manufacturing,,,,,,
2873,,2399,2135_CV,_CV,CEAM,BOLOGNA,Manufacturing,,,,,,
2874,,2400,2136_CV,_CV,CEC Entertainment,TX,Hospitality,,,,,,
2875,,2401,2137_CV,_CV,Cecil County MD Government,MD,Government,,,,,,
2876,,2402,2138_CV,_CV,CEDA International Corporation,Alberta,Chemicals,,,,,,
2877,,2403,2139_CV,_CV,Cegeka Benelux HQ,LI,Technology,,,,,,
2878,,2404,2140_CV,_CV,Cegid,,Technology,,,,,,
2879,,2405,2141_CV,_CV,CEIA SPA,AREZZO,Manufacturing,,,,,,
2880,,2406,2142_CV,_CV,CEIEC,Shanghai,Other,,,,,,
2881,,2407,2143_CV,_CV,CELCOM NETWORKS SDN. BHD.,,Communications,,,,,,
2882,,2408,2144_CV,_CV,Celero Solutions,Alberta,Consulting,,,,,,
2883,,2409,2145_CV,_CV,Celgene Corporation,NJ,Healthcare,,,,,,
2884,,2410,2146_CV,_CV,Cell Information Technology,NA,Technology,,,,,,
2885,,2411,2147_CV,_CV,CELLCOM,WI,Consulting,,,,,,
2886,,2412,2148_CV,_CV,Cellent AG,,Consulting,,,,,,
2887,,2413,2149_CV,_CV,Cello Pens Pvt. Ltd,MAHARASHTRA,Manufacturing,,,,,,
2888,,2414,2150_CV,_CV,CEMA AG (MSP),Baden-Württemberg,Technology,,,,,,
2889,,2415,2151_CV,_CV,Cembre S.p.A.,BRESCIA,Technology,,,,,,
2890,,2416,2152_CV,_CV,CemeCon AG,,Construction,,,,,,
2891,,2417,2153_CV,_CV,Cement Australia,QLD,Other,,,,,,
2892,,2418,2154_CV,_CV,CEMENTOWNIA WARTA S.A,,Construction,,,,,,
2893,,2419,2155_CV,_CV,CEnet,NSW,Other,,,,,,
2894,,2420,2156_CV,_CV,Cenlar Capital Corporation,NJ,Banking & Insurance,,,,,,
2895,,2421,2157_CV,_CV,Census Bureau Of The United States,MD,Hospitality,,,,,,
2896,,2422,2158_CV,_CV,Centene Corporation,MO,Healthcare,,,,,,
2897,,2423,2159_CV,_CV,Centennial Bank,TX,Banking & Insurance,,,,,,
2898,,2424,2160_CV,_CV,Centennial College,Ontario,Education,,,,,,
2899,,2425,2161_CV,_CV,Center for Disease Control,GA,Healthcare,,,,,,
2900,,2426,2162_CV,_CV,Center for Fusion Science of Southwestern Institute of Physics,Sichuan,Utilities,,,,,,
2901,,2427,2163_CV,_CV,Center for Good Governance,ANDHRA PRADESH,Consulting,,,,,,
2902,,2428,2164_CV,_CV,"Center for Industrial Consultancy & Sponsored Research ? IC & SR, IIT M",TN,Education,,,,,,
2903,,2429,2165_CV,_CV,Center For The Study Of Services,DC,Media,,,,,,
2904,,2430,2166_CV,_CV,Center Parcs Europe,ZH,Recreation,,,,,,
2905,,2431,2167_CV,_CV,Centers for Disease Control and Prevention Office of Chief Information Security,GA,Healthcare,,,,,,
2906,,2432,2168_CV,_CV,Centraal Justitieel Incassobureau,FR,Government,,,,,,
2907,,2433,2169_CV,_CV,Centraal Orgaan Opvang Asielzoekers (COA),ZH,Government,,,,,,
146,1.416376e-06,2434,2170_CV,_CV,Central Arizona College,AZ,Healthcare,b'1042',b'778_cv',b'_cv',b'arizona western college',b'az',b'education'
229,0.9808869,2435,2171_CV,_CV,Central Bank,UT,Banking & Insurance,b'2435',b'2171_cv',b'_cv',b'central bank',b'ut',b'banking & insurance'
2908,,2436,2172_CV,_CV,Central Bank and Financial Services Authority of Ireland,Ireland,Banking & Insurance,,,,,,
2909,,2437,2173_CV,_CV,Central Bank of India,MAHARASHTRA,Banking & Insurance,,,,,,
229,0.9808869,2438,2174_CV,_CV,Central Bank of the Republic of China(Taiwan),Taiwan,Banking & Insurance,b'2435',b'2171_cv',b'_cv',b'central bank',b'ut',b'banking & insurance'
2910,,2439,2175_CV,_CV,Central Bank of UAE,NA,Banking & Insurance,,,,,,
2911,,2440,2176_CV,_CV,Central Berue Of Statistic,,Wholesale & Retail,,,,,,
2912,,2441,2177_CV,_CV,Central Bureau of Investigation,DELHI,Consulting,,,,,,
2913,,2442,2178_CV,_CV,Central Carolina Hospital,NC,Healthcare,,,,,,
2914,,2443,2179_CV,_CV,Central College,IA,Education,,,,,,
2915,,2444,2180_CV,_CV,Central Cooperative Bank,,Banking & Insurance,,,,,,
2916,,2445,2181_CV,_CV,Central election commission of Ukraine,NA,Consulting,,,,,,
2917,,2446,2182_CV,_CV,CENTRAL INSTITUTE OF FORENSIC SCIENCE,,Government,,,,,,
2918,,2447,2183_CV,_CV,Central Insurance Repository Ltd,MAHARASHTRA,Banking & Insurance,,,,,,
2919,,2448,2184_CV,_CV,Central London Community Healthcare NHS Trust,Greater London,Healthcare,,,,,,
2920,,2449,2185_CV,_CV,Central Missouri University,MO,Education,,,,,,
2921,,2450,2186_CV,_CV,Central Nippon Highway Engineering Nagoya Company Limited,Aichi,Construction,,,,,,
2922,,2451,2187_CV,_CV,Central Ohio Transit Authority,OH,Transportation,,,,,,
2923,,2452,2188_CV,_CV,Central Oregon Community College,OR,Education,,,,,,
2924,,2453,2189_CV,_CV,"Central Oregon Radiology Assoc., P.C.",OR,Healthcare,,,,,,
2925,,2454,2190_CV,_CV,Central PA Rehabilitation Services,PA,Healthcare,,,,,,
2926,,2455,2191_CV,_CV,Central Procurement Technical Unit,Dhaka,Consulting,,,,,,
2927,,2456,2192_CV,_CV,Central Restaurant Products,IN,Wholesale & Retail,,,,,,
2928,,2457,2193_CV,_CV,Central States Indemnity Co. of Omaha,NE,Banking & Insurance,,,,,,
2929,,2458,2194_CV,_CV,"Central Tanshi FX Co.,Ltd.",Tokyo,Banking & Insurance,,,,,,
2930,,2459,2195_CV,_CV,Central Technology Services,MO,Technology,,,,,,
2931,,2460,2196_CV,_CV,Central Washington University,WA,Education,,,,,,
2932,,2461,2197_CV,_CV,CENTRALNY ZARZAD SLUZBY WI?ZIENNEJ,,Government,,,,,,
2933,,2462,2198_CV,_CV,Centrastate Healthcare System,NJ,Healthcare,,,,,,
2934,,2463,2199_CV,_CV,Centre De Cultura Contemporania de Barcelona,,Recreation,,,,,,
2935,,2464,2200_CV,_CV,Centre de recherche Gabriel Lippmann,,Consulting,,,,,,
2936,,2465,2201_CV,_CV,Centre de Santé et de Services Sociaux de Laval,Quebec,Healthcare,,,,,,
2937,,2466,2202_CV,_CV,Centre for Railway information systems,New Delhi,Technology,,,,,,
2938,,2467,2203_CV,_CV,Centre François Baclesse Grand National de Radiothérapie,,Healthcare,,,,,,
2939,,2468,2204_CV,_CV,Centre Hospitalier Côte de Lumière,,Healthcare,,,,,,
231,0.047603812,2469,2205_CV,_CV,CENTRE HOSPITALIER D ARPAJON (91),,Healthcare,b'2469',b'2205_cv',b'_cv',b'centre hospitalier d arpajon (91)',b'',b'healthcare'
230,0.8190190494060516,2470,2206_CV,_CV,Centre Hospitalier de Bayeux,,Healthcare,b'2470',b'2206_cv',b'_cv',"b""centre hospitalier de l'agglomeration montargoise""",b'',b'healthcare'
230,0.828680545091629,2471,2207_CV,_CV,Centre Hospitalier de l'Agglomération Montargoise,,Healthcare,b'2470',b'2206_cv',b'_cv',"b""centre hospitalier de l'agglomeration montargoise""",b'',b'healthcare'
230,0.8254156112670898,2472,2208_CV,_CV,Centre Hospitalier de Lorquin,,Healthcare,b'2470',b'2206_cv',b'_cv',"b""centre hospitalier de l'agglomeration montargoise""",b'',b'healthcare'
232,0.6680864691734314,2473,2209_CV,_CV,Centre Hospitalier du Nord,,Healthcare,b'2473',b'2209_cv',b'_cv',b'centre hospitalier du nord',b'',b'healthcare'
231,0.047603812,2474,2210_CV,_CV,CENTRE HOSPITALIER DU PAYS D AIX,,Healthcare,b'2469',b'2205_cv',b'_cv',b'centre hospitalier d arpajon (91)',b'',b'healthcare'
232,0.6680864691734314,2475,2211_CV,_CV,Centre Hospitalier Guillaume Regnier,,Healthcare,b'2473',b'2209_cv',b'_cv',b'centre hospitalier du nord',b'',b'healthcare'
2940,,2476,2212_CV,_CV,Centre hospitalier Villefranche-sur-Saône,,Healthcare,,,,,,
2941,,2477,2213_CV,_CV,Centre Jeunesse Abitibi Temiscamingue,Quebec,Healthcare,,,,,,
2942,,2478,2214_CV,_CV,Centre Jeunesse Batshaw Youth & Family,Quebec,Other,,,,,,
2943,,2479,2215_CV,_CV,Centre Jeunesse De Montreal,Quebec,Healthcare,,,,,,
2944,,2480,2216_CV,_CV,Centre Jeunesse Quebec,Quebec,Other,,,,,,
2945,,2481,2217_CV,_CV,Centre Militaire de l'Armee Luxembourg - BULL L105647 - Luxembourg,Diekirch,Government,,,,,,
2946,,2482,2218_CV,_CV,Centre Universitaire De Sante,Quebec,Healthcare,,,,,,
2947,,2483,2219_CV,_CV,Centreport,NZ,Transportation,,,,,,
2948,,2484,2220_CV,_CV,Centres Jeunesse Montérégie,Quebec,Healthcare,,,,,,
2949,,2485,2221_CV,_CV,Centric Netherlands B.V.,ZH,Other,,,,,,
2950,,2486,2222_CV,_CV,Centrica PLC,Berkshire,Utilities,,,,,,
2951,,2487,2223_CV,_CV,CentriLogic Inc,Ontario,Communications,,,,,,
2952,,2488,2224_CV,_CV,Centro de Calculo de Alava,Alava,Government,,,,,,
233,0.307657,2489,2225_CV,_CV,Centro de Estudios Fisicos del Cosmos de Aragon (CEFCA),,Other,b'2489',b'2225_cv',b'_cv',b'centro de estudios fisicos del cosmos de aragon (cefca)',b'',b'other'
233,0.307657,2490,2226_CV,_CV,Centro de Estudios Juridicos,,Government,b'2489',b'2225_cv',b'_cv',b'centro de estudios fisicos del cosmos de aragon (cefca)',b'',b'other'
2953,,2491,2227_CV,_CV,Centro de Evaluación y Control de Confianza del Estado de Guanajuato,Guanajuato,Government,,,,,,
2954,,2492,2228_CV,_CV,Centro de Telecomunicaciones y Tecnologias de la Información CTTI,Navarra,Media,,,,,,
2955,,2493,2229_CV,_CV,"Centro Hospitalar do Tâmega e Sousa, EPE",Penafiel,Healthcare,,,,,,
2956,,2494,2230_CV,_CV,Centro Hospitalar Vila Nova de Gaia,,Healthcare,,,,,,
2957,,2495,2231_CV,_CV,Centro Nacional de Analisis Genómico,,Government,,,,,,
2958,,2496,2232_CV,_CV,Centro Nacional de Control de Energía,DF,Utilities,,,,,,
2959,,2497,2233_CV,_CV,Centro Nacional de Pesquisa em Energia e Materiais,SAO PAULO,Utilities,,,,,,
2960,,2498,2234_CV,_CV,Centroid,MI,Other,,,,,,
2961,,2499,2235_CV,_CV,Centrum Elektronicznych Uslug Platniczych eService,MAZOWIECKIE,Banking & Insurance,,,,,,
2962,,2500,2236_CV,_CV,CENTRUM KOMPLEKSOWEJ REHABILITACJI SP Z O O,,Healthcare,,,,,,
2963,,2501,2237_CV,_CV,Centrum Systemów Informacyjnych Ochrony Zdrowia,,Technology,,,,,,
2964,,2502,2238_CV,_CV,Centrum Unijnych Projektow Transportowych,,Government,,,,,,
2965,,2503,2239_CV,_CV,Centrum Uslug Informatycznych we Wroclawiu,,Wholesale & Retail,,,,,,
2966,,2504,2240_CV,_CV,Centurion Systems,Gauteng,Technology,,,,,,
2967,,2505,2241_CV,_CV,Century Aluminum Co.,SC,Manufacturing,,,,,,
234,0.00019534733,2506,2242_CV,_CV,Century Bank & Trust,MA,Banking & Insurance,b'2506',b'2242_cv',b'_cv',b'century bank & trust',b'ma',b'banking & insurance'
234,0.00019534733,2507,2243_CV,_CV,Century College,MN,Other,b'2506',b'2242_cv',b'_cv',b'century bank & trust',b'ma',b'banking & insurance'
2968,,2508,2244_CV,_CV,Century Insurance Group,OH,Banking & Insurance,,,,,,
2969,,2509,2245_CV,_CV,Century Yuasa Batteries Pty Ltd,QLD,Manufacturing,,,,,,
2970,,2510,2246_CV,_CV,CEOE,,Other,,,,,,
2971,,2511,2247_CV,_CV,Cepheid,CA,Technology,,,,,,
2972,,2512,2248_CV,_CV,"Ceradyne, Inc.",CA,Manufacturing,,,,,,
2973,,2513,2249_CV,_CV,CERAMIKA PARADYZ SP Z O O,,Construction,,,,,,
2974,,2514,2250_CV,_CV,Cereal Docks S.p.A.,VICENZA,Manufacturing,,,,,,
2975,,2515,2251_CV,_CV,CEREMA -Centre Est,,Government,,,,,,
235,0.9740278124809265,2516,2252_CV,_CV,Ceridian,KY,Consulting,b'2516',b'2252_cv',b'_cv',b'ceridian',b'ga',b'consulting'
235,0.9860370457172394,2517,2253_CV,_CV,Ceridian,GA,Consulting,b'2516',b'2252_cv',b'_cv',b'ceridian',b'ga',b'consulting'
235,0.9714541137218475,2518,2254_CV,_CV,"Ceridian Tax Service, Inc.",CA,Consulting,b'2516',b'2252_cv',b'_cv',b'ceridian',b'ga',b'consulting'
2976,,2519,2255_CV,_CV,Cerner Corporation,MO,Healthcare,,,,,,
2977,,2520,2256_CV,_CV,CERRAJERÍA CANUTO S.L.,Alava,Wholesale & Retail,,,,,,
2978,,2521,2257_CV,_CV,Certas Energy (previously Scottish Fuels),Stirlingshire,Chemicals,,,,,,
2979,,2522,2258_CV,_CV,Certisign Certificadora Digital S/A.,RIO DE JANEIRO,Technology,,,,,,
2980,,2523,2259_CV,_CV,Cervalis,CT,Technology,,,,,,
2981,,2524,2260_CV,_CV,Cervecera de Canarias,,Manufacturing,,,,,,
2982,,2525,2261_CV,_CV,CESC Limited,WEST BENGAL,Utilities,,,,,,
2983,,2526,2262_CV,_CV,CESI S.p.A.,MILANO,Consulting,,,,,,
2984,,2527,2263_CV,_CV,Ceska posta OZ ICT,Praha 10,Communications,,,,,,
2985,,2528,2264_CV,_CV,CESKA ZBROJOVKA AS,,Other,,,,,,
2986,,2529,2265_CV,_CV,Cesky Aeroholding A.s.,n/a,Transportation,,,,,,
2987,,2530,2266_CV,_CV,"Cestaticket Accor Services, C.A.",,Consulting,,,,,,
2988,,2531,2267_CV,_CV,CEUB - CENTRO UNIVERSITÁRIO DE BRASILIA,DISTRITO FEDERAL,Education,,,,,,
2989,,2532,2268_CV,_CV,"CEVA LOGISTICS ESPAÑA, SLU",Madrid,Transportation,,,,,,
2990,,2533,2269_CV,_CV,CEVITAL SPA,ALGER,Manufacturing,,,,,,
236,0.00085385516,2534,2270_CV,_CV,CF Industries Courtright Nitrogen Facility,Ontario,Agriculture,b'2534',b'2270_cv',b'_cv',b'cf industries courtright nitrogen facility',b'ontario',b'agriculture'
236,0.00085385516,2535,2271_CV,_CV,CF Industries Nitrogen LLC,IA,Chemicals,b'2534',b'2270_cv',b'_cv',b'cf industries courtright nitrogen facility',b'ontario',b'agriculture'
2991,,2536,2272_CV,_CV,Cfa Institute,VA,Other,,,,,,
2992,,2537,2273_CV,_CV,CFE Credit Union,FL,Banking & Insurance,,,,,,
2993,,2538,2274_CV,_CV,CG 58,,Government,,,,,,
2994,,2539,2275_CV,_CV,CG45,CEN,Government,,,,,,
2995,,2540,2276_CV,_CV,CGA - BC (Chartered Professional Accountants of Canada),British Columbia,Other,,,,,,
2996,,2541,2277_CV,_CV,CGG Data Management (Netherlands) B.V.,UT,Utilities,,,,,,
2997,,2542,2278_CV,_CV,CGI - United States (End User),AZ,Banking & Insurance,,,,,,
2998,,2543,2279_CV,_CV,CGI Brazil,SAO PAULO,Technology,,,,,,
2999,,2544,2280_CV,_CV,CGI Federal - United States (Stanely Associates Inc),VA,Technology,,,,,,
17,0.9729729,2545,2281_CV,_CV,CGI Group Inc,Quebec,Technology,b'50',b'51 lw',b'lw',b'cgi group inc.',b'quebec',"b'services,technology'"
3000,,2546,2282_CV,_CV,CGI TECHNOLOGIES AND SOLUTIONS AUSTRALIA PTY LIMITED,NSW,Technology,,,,,,
3001,,2547,2283_CV,_CV,CH Ambroise Paré-Hopital Européen Marseille,,Healthcare,,,,,,
3002,,2548,2284_CV,_CV,CH Auch Bull ID No:F470214 - France,,Hospitality,,,,,,
3003,,2549,2285_CV,_CV,"CH Biotech R&D Co.,LTD",Taiwan,Healthcare,,,,,,
3004,,2550,2286_CV,_CV,CH DE CAMBRAI,,Other,,,,,,
237,0.81463087,2551,2287_CV,_CV,CH de Saint Lo,,Healthcare,b'2551',b'2287_cv',b'_cv',b'ch de saint lo',b'',b'healthcare'
237,0.81463087,2552,2288_CV,_CV,CH de SAINTONGE (SAINTES),,Healthcare,b'2551',b'2287_cv',b'_cv',b'ch de saint lo',b'',b'healthcare'
3005,,2553,2289_CV,_CV,CH de THUIR,UIU,Healthcare,,,,,,
3006,,2554,2290_CV,_CV,CH Esquirol,,Government,,,,,,
3007,,2555,2291_CV,_CV,CH Haute cote d'Or,,Healthcare,,,,,,
3008,,2556,2292_CV,_CV,CH Lisieux,NA,Healthcare,,,,,,
3009,,2557,2293_CV,_CV,"CH2M HILL Companies, Ltd.",CO,Construction,,,,,,
3010,,2558,2294_CV,_CV,Chailease Finance Co Ltd,Taiwan,Other,,,,,,
170,0.3838159839312235,2559,2295_CV,_CV,Chandler Unified School District,AZ,Education,b'9751',b'4657_cv',b'_cv',b'balsz unified school district',b'az',b'education'
3011,,2560,2296_CV,_CV,Chang Chun Direct Housing Fund Management sub-centers,,Government,,,,,,
3012,,2561,2297_CV,_CV,Changchun archives information Web,Jinlin,Manufacturing,,,,,,
3013,,2562,2298_CV,_CV,"Changchun Railway Vehicles Co.,ltd",Jinlin,Transportation,,,,,,
3014,,2563,2299_CV,_CV,Changchun surveying and Mapping Institute,Jilin,Consulting,,,,,,
3015,,2564,2300_CV,_CV,"Changde Tobacco Machinery CO.,LTD",Hunan,Manufacturing,,,,,,
3016,,2565,2301_CV,_CV,Change HealthCare,TN,Healthcare,,,,,,
238,0.0015413204,2566,2302_CV,_CV,"Changhe Aircraft Industry (Group) Co., Ltd.",Jiangxi,Transportation,b'2566',b'2302_cv',b'_cv',"b'changhe aircraft industry (group) co., ltd.'",b'jiangxi',b'transportation'
238,0.0015413204,2567,2303_CV,_CV,"Changhe Automobile Co., Ltd.",Jiangxi,Transportation,b'2566',b'2302_cv',b'_cv',"b'changhe aircraft industry (group) co., ltd.'",b'jiangxi',b'transportation'
3017,,2568,2304_CV,_CV,changjiu group,Beijing,Transportation,,,,,,
239,0.00036494,2569,2305_CV,_CV,"Changsha Metro Group Co.,Ltd.",HN,Construction,b'2569',b'2305_cv',b'_cv',"b'changsha metro group co.,ltd.'",b'hn',b'construction'
239,0.00036494,2570,2306_CV,_CV,changsha yuhua gov.,Hunan,Government,b'2569',b'2305_cv',b'_cv',"b'changsha metro group co.,ltd.'",b'hn',b'construction'
3018,,2571,2307_CV,_CV,"Changsheng Fund Management Co.,Ltd",Beijing,Banking & Insurance,,,,,,
3019,,2572,2308_CV,_CV,Changyu Pioneer Wine Company Limited Yantai China,Shandong,Manufacturing,,,,,,
3020,,2573,2309_CV,_CV,"Chanson Water Co., Ltd.",Taiwan,Utilities,,,,,,
3021,,2574,2310_CV,_CV,"Chant Sincere Co.,Ltd.",Taiwan,Manufacturing,,,,,,
3022,,2575,2311_CV,_CV,Chantiers Chibougamau,Quebec,Manufacturing,,,,,,
240,0.8107443,2576,2312_CV,_CV,Chaoyang Housing Fund Management Center,Shenyang,Government,b'2576',b'2312_cv',b'_cv',b'chaoyang housing fund management center',b'shenyang',b'government'
3023,,2577,2313_CV,_CV,Charles Cole Memorial Hospital,PA,Healthcare,,,,,,
3024,,2578,2314_CV,_CV,Charles Schwab Corporation,CA,Banking & Insurance,,,,,,
3025,,2579,2315_CV,_CV,Charles Sturt University,NSW,Education,,,,,,
3026,,2580,2316_CV,_CV,Charleston Commissioner of Public Works,SC,Utilities,,,,,,
3027,,2581,2317_CV,_CV,Charlex,NY,Recreation,,,,,,
3028,,2582,2318_CV,_CV,Charlie - Newton,VA,Other,,,,,,
208,0.003387132,2583,2319_CV,_CV,Charlotte County Public Schools,FL,Education,b'2003',b'1739_cv',b'_cv',b'broward county public schools',b'fl',b'government'
3029,,2584,2320_CV,_CV,Charlotte County Tax Collector,FL,,,,,,,
3030,,2585,2321_CV,_CV,Charlotte Russe Holding,CA,Wholesale & Retail,,,,,,
3031,,2586,2322_CV,_CV,Charnwood Borough Council,Leicestershire,Government,,,,,,
3032,,2587,2323_CV,_CV,"Chart Industries, Inc.",OH,Manufacturing,,,,,,
3033,,2588,2324_CV,_CV,Charter Communications,MO,Communications,,,,,,
3034,,2589,2325_CV,_CV,Chase Paymentech Solutions LLC,TX,Technology,,,,,,
3035,,2590,2326_CV,_CV,CHAVEREYS LIMITED,,Consulting,,,,,,
3036,,2591,2327_CV,_CV,CHED SERVICES PTY LTD,VIC,Other,,,,,,
3037,,2592,2328_CV,_CV,ChemEssen,SO,Technology,,,,,,
3038,,2593,2329_CV,_CV,Chemische Werke Kluthe GmbH & Co,,Chemicals,,,,,,
3039,,2594,2330_CV,_CV,Chen Guang Dairy,Guangdong,Manufacturing,,,,,,
3040,,2595,2331_CV,_CV,Chenega Corporation,AK,Consulting,,,,,,
3041,,2596,2332_CV,_CV,Chengdu 30san Information System Co. Ltd.,Sichuan,Technology,,,,,,
3042,,2597,2333_CV,_CV,Chengdu Daily Group,SC,Healthcare,,,,,,
3043,,2598,2334_CV,_CV,Chengdu Hi-tech Zone Bureau of social undertakings,Sichuan,Government,,,,,,
3044,,2599,2335_CV,_CV,Chengdu jiutian Furniture Co. Ltd.,SC,Healthcare,,,,,,
3045,,2600,2336_CV,_CV,"Chengdu Mixc Co., Ltd.",Sichuan,Construction,,,,,,
241,0.014452279,2601,2337_CV,_CV,"Chengdu Superxon Communication Technology Co., Ltd.",sichuan,Technology,b'2601',b'2337_cv',b'_cv',"b'chengdu superxon communication technology co., ltd.'",b'sichuan',b'technology'
241,0.014452279,2602,2338_CV,_CV,Chengdu Xin Jingyu Technology Co. Ltd.,Sichuan,Technology,b'2601',b'2337_cv',b'_cv',"b'chengdu superxon communication technology co., ltd.'",b'sichuan',b'technology'
3046,,2603,2339_CV,_CV,Chennai Container Terminal Private Limited,TAMIL NADU,Other,,,,,,
3047,,2604,2340_CV,_CV,CHENNAI INTERNATIONAL TERMINALS PVT. LTD.,TN,Transportation,,,,,,
3048,,2605,2341_CV,_CV,Cherokee Nation,OK,Recreation,,,,,,
242,0.0044314386,2606,2342_CV,_CV,Cherry Creek Mortgage Co. Inc.,CO,Banking & Insurance,b'2606',b'2342_cv',b'_cv',b'cherry creek mortgage co. inc.',b'co',b'banking & insurance'
242,0.0044314386,2607,2343_CV,_CV,Cherry Creek Schools,CO,Education,b'2606',b'2342_cv',b'_cv',b'cherry creek mortgage co. inc.',b'co',b'banking & insurance'
3049,,2608,2344_CV,_CV,CherryRoad Technologies Inc.,NJ,Technology,,,,,,
3050,,2609,2345_CV,_CV,Chesapeake Utilities Corporation,DE,Utilities,,,,,,
243,0.06407896,2610,2346_CV,_CV,Chesterfield County Public Schools,VA,Education,b'2610',b'2346_cv',b'_cv',b'chesterfield county public schools',b'va',b'education'
3051,,2611,2347_CV,_CV,Chesterfield Royal NHS Foundation Trust,Calow,Healthcare,,,,,,
3052,,2612,2348_CV,_CV,CHG-MERIDIAN AG,NA,Other,,,,,,
3053,,2613,2349_CV,_CV,Chicago Bears Football Club Inc.,IL,Recreation,,,,,,
3054,,2614,2350_CV,_CV,Chicago Police Department,IL,Government,,,,,,
3055,,2615,2351_CV,_CV,Chicago Stock Exchange Incorporated,IL,Banking & Insurance,,,,,,
3056,,2616,2352_CV,_CV,Chickasaw Nation,OK,Construction,,,,,,
3057,,2617,2353_CV,_CV,Chief Entertainment Pty Limited,NSW,Other,,,,,,
3058,,2618,2354_CV,_CV,Chief Telecom Inc.,Taiwan,Communications,,,,,,
3059,,2619,2355_CV,_CV,Child and Adolescent Health Service,WA,Healthcare,,,,,,
244,5.3651456e-07,2620,2356_CV,_CV,"Children's Aid Society of Hamilton, The",Ontario,Healthcare,b'2620',b'2356_cv',b'_cv',"b""children's aid society of hamilton, the""",b'ontario',b'healthcare'
3060,,2621,2357_CV,_CV,Children's Hosp Foundation,MN,Healthcare,,,,,,
3061,,2622,2358_CV,_CV,Children's Hospital & Medical Center of Omaha,NE,Healthcare,,,,,,
3062,,2623,2359_CV,_CV,Children's Hospital Colorado,CO,Healthcare,,,,,,
3063,,2624,2360_CV,_CV,Children's Hospital Of The King's Daughters,VA,Healthcare,,,,,,
3064,,2625,2361_CV,_CV,Children's Memorial Hospital - Research Center,IL,Healthcare,,,,,,
3065,,2626,2362_CV,_CV,Children's Mercy Integrated Care Solutions,MO,Healthcare,,,,,,
245,0.9807686805725098,2627,2363_CV,_CV,Children's National Medical Center,MD,Healthcare,b'2627',b'2363_cv',b'_cv',"b""children's national medical center""",b'md',b'healthcare'
245,0.9807686805725098,2628,2364_CV,_CV,Children's National Medical Center Research Institute,DC,Healthcare,b'2627',b'2363_cv',b'_cv',"b""children's national medical center""",b'md',b'healthcare'
